7917748 | Pseudomonas | drought stress | maize | reference.Pseudomonas induces drought tolerance in mung bean  reference and salt tolerance in cotton plants  reference.Bacillus improves drought stress tolerance in maize, promoting better oxidative and water balance  reference. | NO
9393590 | Periconia | salt stress | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Bacillus atrophaeus | Salt | Lygeum spartum | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Periconia | salt stress | Lygeum spartum | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Neocamarosporium chichastianum | Salt | Calystegia soldanella | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Neocamarosporium chichastianum | salt stress | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Jejubacter calystegiae | Salt | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Bacillus atrophaeus | Salt | Seidlitzia | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Neocamarosporium chichastianum | salt stress | Salsola tetrandra | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Stenotrophomonas rhizophila | salt stress | Calystegia soldanella | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Stenotrophomonas rhizophila | salt stress | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Stenotrophomonas rhizophila | Salt | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Neocamarosporium chichastianum | Salt | Salsola tetrandra | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Neocamarosporium chichastianum | salt stress | Lygeum spartum | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Periconia | Salt | Lygeum spartum | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Jejubacter calystegiae | Salt | Salsola tetrandra | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Neocamarosporium chichastianum | salt stress | Calystegia soldanella | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Periconia | Salt | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Periconia | Salt | Calystegia soldanella | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Jejubacter calystegiae | salt stress | Salsola tetrandra | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Bacillus atrophaeus | salt stress | Seidlitzia | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Bacillus atrophaeus | Salt | Calystegia soldanella | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
9393590 | Neocamarosporium chichastianum | Salt | Lygeum spartum | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
10308577 | Pseudomonas fluorescens | drought | beans | referencePseudomonas aeruginosa has been reported to enhance the growth of Vigna radiata mung beans plants under drought conditions, reference while Pseudomonas poae and Pseudomonas fluorescens species increased the number and plant biomass of petunia flower under drought and low-nutrient conditions. | NO
9393590 | Neocamarosporium chichastianum | Salt | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran  reference;  reference;  reference;  reference. | NO
7411952 | Penicillium minioluteum | salinity stress | tomato | Similarly, the fungus Fusarium culmorum, isolated from the coastal dune grass Leymus mollis, confers salt tolerance ranging from 300–500 mM NaCl in tomato  reference, while Penicillium minioluteum confers salinity stress resistance in soybeans Glycine max  reference. | NO
7760370 | Aspergillus carbonarius | drought stress | apple | Thermography has been used to detect a variety of biotic and abiotic stresses, such as Aspergillus carbonarius infection in grapes  reference, drought stress in maize  reference, apple scab disease  reference, and drought stress in sesame plants  reference. | NO
6780275 | Bacillus amyloliquefaciens | drought | wheat | The results of the present study indicate that wheat plants exposed to cold stress had an increased level of accumulated proline and decreased MDA level upon inoculation with cold tolerant bacteria and our results conform to those of  reference as they also reported the same when they inoculated Bacillus amyloliquefaciens in rice to alleviate drought and salinity stress. | NO
8071382 | Rhizophagus intraradices | drought | citrus | Similar results were obtained from R. versiforme inoculation during drought  reference and Rhizophagus intraradices inoculation under salt stress salinity  reference, show similar consistent results for leaves and roots of citrus seedlings. | NO
9266936 | Enterobacter cloacae | salt stress | wheat | PGPR reduced the MDA content under salt stress in several plants: in wheat inoculated with B. giganossus  reference, maize inoculated with Kocuria rhizophila Y1  reference, and canola Brassica napus inoculated with Enterobacter cloacae HSNJ4. | NO
9919780 | Pseudomonas jessenii | drought stress | tomato | PGPR strains such as Pseudomonas jessenii, Anthrobacter nitroguajacolicus, and Pseudomonas synxantha inoculation of rice seedlings, Pseudomonas putida in maize, Bacillus polymyxa in tomato, Bazzania subtilis in mustard, Pseudomonas and Mesorhizobium cicero in green gram, are capable of promoting plants grown under drought stress conditions  reference, reference, reference, reference. | NO
10145286 | Aspergillus aculeatus | salinity stress | cucumber | A growth-promoting fungus, Aspergillus aculeatus, increases salt-stress tolerance, metabolite activities, and fodder quality in perennial ryegrass  reference, while Trichoderma harzianum reduces salt stress in cucumber  reference, and Peyssonnelia indica reduces salinity stress in Medicago truncatula  reference. | NO
8828500 | Epichloe gansuensis | cold stress | Vitis vinifera | Epichloe gansuensis increased the biosynthesis of alkaloids and unsaturated fatty acids during the seed germination of Achnatherum inebrians, thereby increasing tolerance to cold stress  reference, while Burkholderia phytofirmans induced the upregulation of some cold stress-related genes by Vitis vinifera  reference. | NO
9919780 | Bacillus polymyxa | drought stress | green gram | PGPR strains such as Pseudomonas jessenii, Anthrobacter nitroguajacolicus, and Pseudomonas synxantha inoculation of rice seedlings, Pseudomonas putida in maize, Bacillus polymyxa in tomato, Bazzania subtilis in mustard, Pseudomonas and Mesorhizobium cicero in green gram, are capable of promoting plants grown under drought stress conditions  reference, reference, reference, reference. | NO
9266936 | Kocuria rhizophila | salt stress | wheat | PGPR reduced the MDA content under salt stress in several plants: in wheat inoculated with B. giganossus  reference, maize inoculated with Kocuria rhizophila Y1  reference, and canola Brassica napus inoculated with Enterobacter cloacae HSNJ4. | NO
9919780 | Pseudomonas putida | drought stress | tomato | PGPR strains such as Pseudomonas jessenii, Anthrobacter nitroguajacolicus, and Pseudomonas synxantha inoculation of rice seedlings, Pseudomonas putida in maize, Bacillus polymyxa in tomato, Bazzania subtilis in mustard, Pseudomonas and Mesorhizobium cicero in green gram, are capable of promoting plants grown under drought stress conditions  reference, reference, reference, reference. | NO
8001772 | Variovorax paradoxus | salinity | tomato | There is evidence that many genera of bacteria can be a PGPB, for example Bacillus amyloliquefaciens, which confers protection in rice cultivation to stress caused by salinity and drought  reference, Kosakonia radicincitans, which affects the number of amino acids, sugar and volatile compounds improving the flavor of the tomato  reference, or even Variovorax paradoxus, which helps reduce fertilization in drought conditions of this same vegetable  reference. | NO
8828500 | Burkholderia phytofirmans | cold | Achnatherum inebrians | Epichloe gansuensis increased the biosynthesis of alkaloids and unsaturated fatty acids during the seed germination of Achnatherum inebrians, thereby increasing tolerance to cold stress  reference, while Burkholderia phytofirmans induced the upregulation of some cold stress-related genes by Vitis vinifera  reference. | NO
9866067 | Burkholderia phytofirmans | drought | tomato | Another example is the bacterium Burkholderia phytofirmans that makes the host plant resilient to multiple stressors, such as improving tolerance to cold in grapevine, heat in tomato, drought in wheat, and salt and freezing in Arabidopsis  reference, reference. | NO
10433232 | Burkholderia phytofirmans | drought stress | maize | Burkholderia phytofirmans strain PsJN has been found to reduce salt stress in Arabidopsis  reference and maize  reference, as well as drought stress in wheat  reference. | NO
9198640 | Periconia | salinity | tritordeum | For instance, Periconia macrospinosa has similar effects in its host plant to the ones here observed with Diaporthe in tritordeum and ryegrass under salinity: Festuca rubra inoculated with Periconia showed increased biomass and Na+ content, and decreased K+ content respect to uninoculated plants  reference. | NO
9919780 | Mesorhizobium | drought stress | maize | PGPR strains such as Pseudomonas jessenii, Anthrobacter nitroguajacolicus, and Pseudomonas synxantha inoculation of rice seedlings, Pseudomonas putida in maize, Bacillus polymyxa in tomato, Bazzania subtilis in mustard, Pseudomonas and Mesorhizobium cicero in green gram, are capable of promoting plants grown under drought stress conditions  reference, reference, reference, reference. | NO
11176432 | Azotobacter | salinity | rice | For example, inoculation with Azospirillum and Azotobacter species significantly promoted growth and enhanced salt tolerance of cherry tomato under different salinity levels  reference, and the addition of Enterobacter cancerogenus JY65 promoted the growth of rice under NaCl stress with significantly increased plant biomass, plant height, and root length  reference. | NO
8614786 | Bacillus thuringiensis | water-stressed | Helianthus | Similarly, two drought-tolerant PGPR strains Bacillus cereus P2 and Planomicrobium chinense P1 reduced proline and malondialdehyde contents when inoculated to Helianthus annus under water-stressed conditions  reference, and decreases in proline and MDA contents in foliage were observed in water-stressed chickpea plants inoculated with three drought-tolerant PGPR strains, namely, Bazzania subtilis, Bacillus thuringiensis, and Bacillus megaterium  reference. | NO
11465243 | Bacillus aryabhattai B8W22 | salt stress | peppers | For example, Bacillus paramycoides DT-85 and Bacillus licheniformis K11 were found to enhance drought tolerance in wheat and peppers, and Bacillus aryabhattai B8W22 and Bacillus halotolerans MSR-H4 improved salt stress tolerance in rice and wheat  reference;  reference;  reference;  reference. | NO
10433232 | Piriformospora indica | drought tolerance | barley | The root fungal endophyte Piriformospora indica induced drought tolerance in Chinese cabbage  reference and salt tolerance in barley  reference, by boosting the levels of antioxidants. | NO
7917748 | Bacillus | salt tolerance | maize | reference.Pseudomonas induces drought tolerance in mung bean  reference and salt tolerance in cotton plants  reference.Bacillus improves drought stress tolerance in maize, promoting better oxidative and water balance  reference. | NO
9266936 | Kocuria rhizophila | salt stress | Brassica napus | PGPR reduced the MDA content under salt stress in several plants: in wheat inoculated with B. giganossus  reference, maize inoculated with Kocuria rhizophila Y1  reference, and canola Brassica napus inoculated with Enterobacter cloacae HSNJ4. | NO
11465243 | Bacillus aryabhattai B8W22 | drought tolerance | rice | For example, Bacillus paramycoides DT-85 and Bacillus licheniformis K11 were found to enhance drought tolerance in wheat and peppers, and Bacillus aryabhattai B8W22 and Bacillus halotolerans MSR-H4 improved salt stress tolerance in rice and wheat  reference;  reference;  reference;  reference. | NO
10823023 | Bacillus cereus | drought stress | Glycine max | MR D17 and Bacillus cereus NA D17, Glycine max L. Merrill treated with Pseudomonas simiae, and Triticum aestivum inoculated with Dietzia natronolimnaea and Bazzania subtilis LDR2 all showed substantial increases in dry weight in response to drought stress  reference;  reference;  reference. | NO
8163885 | Acidobacteria | drought | maize | Other lineages also exhibited changes in the mutant, including increases in Chloroflexi, and decreases in Acidobacteria, which are only partially consistent with changes observed under drought as compared to control in WT maize. | NO
9712829 | Bacillus mesonae | saline conditions | Chrysanthemum | While most studies propose that the observed ABA reduction in plants upon microbial inoculation is responsible for restoration of the osmotic balance under salt stress, Bacillus licheniformis SA03  reference, Paenibacillus yonginensis DCY84T  reference and Bacillus mesonae H20-5  reference increased the ABA contents in Chrysanthemum, Panax ginseng and tomato under saline conditions, respectively. | NO
9712829 | Paenibacillus yonginensis | saline conditions | Chrysanthemum | While most studies propose that the observed ABA reduction in plants upon microbial inoculation is responsible for restoration of the osmotic balance under salt stress, Bacillus licheniformis SA03  reference, Paenibacillus yonginensis DCY84T  reference and Bacillus mesonae H20-5  reference increased the ABA contents in Chrysanthemum, Panax ginseng and tomato under saline conditions, respectively. | NO
9712829 | Bacillus mesonae | saline conditions | Panax ginseng | While most studies propose that the observed ABA reduction in plants upon microbial inoculation is responsible for restoration of the osmotic balance under salt stress, Bacillus licheniformis SA03  reference, Paenibacillus yonginensis DCY84T  reference and Bacillus mesonae H20-5  reference increased the ABA contents in Chrysanthemum, Panax ginseng and tomato under saline conditions, respectively. | NO
7917748 | Trichoderma | salt | Medicago | Symbiosis with Rhizobium is reported to influence salt and drought responses in Medicago trunculata  reference.Trichoderma is described by Zaidi et al. | NO
8614786 | Planomicrobium chinense | water-stressed | chickpea | Similarly, two drought-tolerant PGPR strains Bacillus cereus P2 and Planomicrobium chinense P1 reduced proline and malondialdehyde contents when inoculated to Helianthus annus under water-stressed conditions  reference, and decreases in proline and MDA contents in foliage were observed in water-stressed chickpea plants inoculated with three drought-tolerant PGPR strains, namely, Bazzania subtilis, Bacillus thuringiensis, and Bacillus megaterium  reference. | NO
10145286 | Trichoderma harzianum | salinity stress | Medicago truncatula | A growth-promoting fungus, Aspergillus aculeatus, increases salt-stress tolerance, metabolite activities, and fodder quality in perennial ryegrass  reference, while Trichoderma harzianum reduces salt stress in cucumber  reference, and Peyssonnelia indica reduces salinity stress in Medicago truncatula  reference. | NO
7923115 | Pseudomonas fluorescens | drought stress | banana | The application of Pseudomonas fluorescens on banana during thermal shock and rice during drought stress resulted in the significant upregulation of HSP70 and HSP20 genes, respectively  reference, reference. | NO
10149814 | Burkholderia phytofirmans | drought stress | tobacco | Transcriptome analysis of Burkholderia phytofirmans PsJN colonizing potato under drought stress showed the upregulation of genes related to transcriptional regulation, homeostasis, and the detoxification of ROS  reference.The transcriptome analysis of plant growth-promoting Paenibacillus polymyxa YC0136 showed 286 genes were up-regulated and 223 genes were down-regulated under interaction with tobacco  reference. | NO
7917748 | Bacillus | salt tolerance | mung bean | reference.Pseudomonas induces drought tolerance in mung bean  reference and salt tolerance in cotton plants  reference.Bacillus improves drought stress tolerance in maize, promoting better oxidative and water balance  reference. | NO
9866067 | Burkholderia phytofirmans | salt | tomato | Another example is the bacterium Burkholderia phytofirmans that makes the host plant resilient to multiple stressors, such as improving tolerance to cold in grapevine, heat in tomato, drought in wheat, and salt and freezing in Arabidopsis  reference, reference. | NO
9866067 | Burkholderia phytofirmans | drought | grapevine | Another example is the bacterium Burkholderia phytofirmans that makes the host plant resilient to multiple stressors, such as improving tolerance to cold in grapevine, heat in tomato, drought in wheat, and salt and freezing in Arabidopsis  reference, reference. | NO
7917748 | Bradyrhizobium | drought | rice | It has a capacity to induce tolerance against drought in maize  reference and rice  reference.Bradyrhizobium can alleviate salt stress, promoting symbiosis in soybean  reference. | NO
9919780 | Pseudomonas putida | drought stress | green gram | PGPR strains such as Pseudomonas jessenii, Anthrobacter nitroguajacolicus, and Pseudomonas synxantha inoculation of rice seedlings, Pseudomonas putida in maize, Bacillus polymyxa in tomato, Bazzania subtilis in mustard, Pseudomonas and Mesorhizobium cicero in green gram, are capable of promoting plants grown under drought stress conditions  reference, reference, reference, reference. | NO
7917748 | Pseudomonas | drought tolerance | cotton | reference.Pseudomonas induces drought tolerance in mung bean  reference and salt tolerance in cotton plants  reference.Bacillus improves drought stress tolerance in maize, promoting better oxidative and water balance  reference. | NO
8614786 | Bacillus cereus | water-stressed | chickpea | Similarly, two drought-tolerant PGPR strains Bacillus cereus P2 and Planomicrobium chinense P1 reduced proline and malondialdehyde contents when inoculated to Helianthus annus under water-stressed conditions  reference, and decreases in proline and MDA contents in foliage were observed in water-stressed chickpea plants inoculated with three drought-tolerant PGPR strains, namely, Bazzania subtilis, Bacillus thuringiensis, and Bacillus megaterium  reference. | NO
8828500 | Burkholderia phytofirmans | cold stress | Achnatherum inebrians | Epichloe gansuensis increased the biosynthesis of alkaloids and unsaturated fatty acids during the seed germination of Achnatherum inebrians, thereby increasing tolerance to cold stress  reference, while Burkholderia phytofirmans induced the upregulation of some cold stress-related genes by Vitis vinifera  reference. | NO
